Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
0b3066161f36cd63762b5529572694203242b1cd,e285c667a98b7debef94575d342f30dfe750bde84af57f22146752d6efd191399772a06b593576e2eee5c8530005880dadcf0c918112dbf70bd7a2ddb6fb5e55,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,924.0,1.88,,,6.0,3.0,10.25,0.0,0.0,0.0,10.25,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
0d320d2f80b00156b1aad32a951a5cacf5590b4d,13016372e777da1289d557edbe4ce2be8a68e77bc64768acaf5e0539b10be2ca089238dc27408b49b17899014e6e178e17c3ba455812fd84024f93e266324439,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,888.0,3.46,,,8.0,6.0,14.61,2.73,0.0,0.0,17.34,Mobile,Taxicab Insurance Agency Llc,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
0bd72c89f376e3dacb6b7cf142737794b3fc2d1c,e96f82b69fe36bdce0bdae54310c2b4ff6453b5aae1440a057b5347d9efd822f296cf316429692410b78812669c7c59d6d17a96d9b8b58bcbd7816613b8bc876,01/01/2023 01:00:00 AM,01/01/2023 01:30:00 AM,1741.0,6.24,,,32.0,5.0,17.88,4.46,0.0,0.0,22.34,Mobile,Medallion Leasin,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865)
11da37a929341520b14ade5a88269344add64505,a04ded5c1365641c170cd53f6befbcf7d3e6234337d0f4c5d959bcb2de70fb28f57511670bdd1ad6490aa5a942a9cf685fb4deda4121e82de1b3d0c368b715e2,01/01/2023 01:00:00 AM,01/01/2023 01:30:00 AM,944.0,5.61,,,8.0,3.0,16.75,0.0,0.0,0.0,16.75,Cash,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
131a8067a5f4e228129b96f5304139641e060166,27f4e362035594e6144066180cd9f740961885b33231bd0ae10edcf14dd67f25d8298a6ac58216b2859f4bca45e236014b22b70bf771c92c3709ec80ad5b1f8b,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,264.0,0.7,,,8.0,8.0,11.0,2.67,0.0,0.0,13.67,Mobile,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
143ea600555acd72198b4489a4d992f5621e53fa,7c5f6cdebf1bc18ff9e0c86910f485f8314df2b41903f89ad04bda857ab37c5d89268d47243c0b85f5b051196d071b0710fe634d9ee2651201379c917efd4a8f,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,1061.0,3.38,,,7.0,5.0,12.75,0.0,0.0,1.0,13.75,Cash,Chicago Independents,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865)
1cb8e6958ca60a45e15117b9471d4499a5eb0e70,6c1e4e8e25a1b47575b359c5a0844cf23c50e540a86ecd0716fcd41f8c69995471259465f9936a4f3f80ba88d9ef7a2f9f02c40102f1c5c21b8f23f77ef48d84,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,871.0,6.89,,,8.0,77.0,19.25,0.0,0.0,0.0,19.25,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
1a5c422693253359216949165e7fa8aad5fdc6ba,4ba3690e7f7bde263c96de93e97af2af2545f6d16f06b7ebb4ebdf2e0808e40a2eb225589935ec91db11ccc6f33538288b54e4d28443a08396d8ab9288f047d7,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,432.0,1.26,17031081700.0,17031281900.0,8.0,28.0,6.75,3.0,0.0,1.0,11.25,Credit Card,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
1ec60109fc7e4ef81cc133257e0564b4fb174dc1,466d3da29f8bfe40bb8c4bbf96621d8d545c045d50d5958fd7505318a1803ab6f21aa39f0b56b4817453e47a5a2506cb80f0650eded81b233177fc1c51060bd9,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,800.0,2.15,,,32.0,8.0,10.0,2.0,0.0,1.0,13.5,Credit Card,Blue Ribbon Taxi Association,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
21d7c1f5e1d63d74c974218a44a37a343144829a,1b84d02f4f9b66792e2b5fb36d19ec7f5a4eb96f26ed6c699eb05d2ffa0f24bc5b459a587b23c7ac1a4ba121d1e3250dc42ac2b5cc5af68fc2d7400bac240430,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,510.0,1.45,17031081100.0,17031839100.0,8.0,32.0,7.5,4.0,0.0,0.0,12.0,Credit Card,City Service,41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
25b7b3bf8cd63748f3306f7c499ba1567a007aa1,362450283e701d42253081f8ef4ebb93739781c70689958f9d11aced3acd7587aa500d3fb5e93217934cb1fb88cb0c1d5ac08f9f395fc0223191f5bfd6afffab,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,1252.0,5.58,,,8.0,6.0,18.5,0.0,0.0,1.0,19.5,Cash,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
2a277dbaa65f0574ecb9235be38bd24c6b00d7db,04b96cbbdcfe5b7cbb6884bc1b922819466f652662ead83eac149f6c108ce8ffd4bd7298abbe9ea2c33712f922a16f680c3543e2dbdbd929a8f1a8f44265d1ba,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,727.0,2.3,,,8.0,28.0,9.75,0.0,0.0,1.0,10.75,Cash,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
2cc6f140c930cffe02df8c34604ec616b1129f36,8b43f4a681efdaeb470b8570f8f98c822c7ba15a0f740a23f0daad0c5f3987cab4c12b3df5360160575f4580b037a75de9bed0a706ac9b36d0dbdcb57f8ed3fb,01/01/2023 01:00:00 AM,01/01/2023 01:45:00 AM,3328.0,34.58,,,6.0,,85.0,17.48,0.0,31.0,133.98,Credit Card,Globe Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),,,
2991553119c017fe28bf6045b00553844d635db8,520ceeda508661c3d09a4d7b85c955a6c971d0cca9c10936450315bf07cfc7f0c334d10f0d2be8d8ba66d4887381ef8b8835156c66b214d1ebd25a3578eda23f,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,622.0,4.07,,,6.0,8.0,13.5,0.0,0.0,0.0,13.5,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
2d80255558735400b7778abf5f1a7ab1c9fbe250,e5e1bb9c3329c0f9bd1f291cb9bbbb016731c148fefca85429f46a6a23eb37223db2c4c23bcefc804a1735cc2aeaf20d84363b9e68edc05c89d81bef73d80eb8,01/01/2023 01:00:00 AM,01/01/2023 01:30:00 AM,1444.0,11.87,,,13.0,,31.0,0.0,0.0,0.0,31.0,Prcard,Flash Cab,41.983636307,-87.723583185,POINT (-87.7235831853 41.9836363072),,,
2c97947bb22f7fe74e45710d785019d521de929c,f77137daa0f4e8b987713cdc1fa289b0500e50117421fb7a017f8621e4ff6264309bb01b72db2cf96b59213acf43203685f7b7516480be15e06f0a0bdf81b5ab,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,1542.0,20.63,,,,73.0,58.71,0.0,0.0,0.0,58.71,Cash,Flash Cab,,,,41.717493036,-87.648895072,POINT (-87.6488950721 41.7174930361)
303f0e0387fbd45187f04757de06ec80d9e1889f,0f831bff43d83f396f2e4950126c6137dcdb60fb4c8580ffe860203747a83a789b22f2f9e4fbdd0dd8ed8c310366d8935228ddbcadf708fb9691ca5dd1b6c802,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,949.0,2.8,,,28.0,8.0,11.25,0.0,0.0,1.0,12.25,Cash,Sun Taxi,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
31160ddf48f4545d491a4cfb4171ab0bf10a6b1a,bf0b987f41a8c368a072da293f9fb1aecc8a39763ab6a449f1fc4817846fc277c3d9ed2412fcb191158c617c4e1ae27d09a9fab46b98178066507bc8ffa9bdc5,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,103.0,0.0,,,28.0,28.0,20.0,0.0,0.0,0.0,20.0,Cash,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
372c35bec22eb1aae29b68e70576b866e58221d4,5648d53206ccad62bbe17e3d36016271b55c5b23916cc0f073ac77fec98aee6960d68adfaf0bb0c47c138a6f16cb14a6ff530083f8513b608b2de1aa127e03c9,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,980.0,0.0,,,31.0,7.0,22.3,5.56,0.0,0.0,27.86,Mobile,Flash Cab,41.850266366,-87.667569312,POINT (-87.667569312 41.8502663663),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
3eb0471bc52fcd3b088ab21a6082e568521d8741,015144a752b9107b088245604a99ce2dc0d0bd8bbd37e4a990dd2c62d4d82712a1c639b747cc316b97f5f72bf13d5f678932c077c3f4f6793878f1ef2f1926ed,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,799.0,3.46,,,28.0,7.0,13.74,3.43,0.0,0.0,17.17,Mobile,Globe Taxi,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
3d1e9816f3c9e6363bb675aae21e1ce33128ebd6,da60c0b2a94e4c516b9c9bdaceeb3f17066f98190eb3895010b6071915a64752e5cb1532dc6d36f992a6ed48287e4409110651d140ba63296c1f68f0ed853676,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,38.0,0.0,,,77.0,77.0,3.25,0.0,0.0,0.0,3.25,Cash,City Service,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
3aaf8f91ae5a09992a6e7e71bd26a3fb77792f0f,08d898cd310449bd541a95eedd05a139ad1176e66c06c3f256333b47868822544424b1c654f7c9712d2febf0209ace5a7315c61f2ea63d3bc9eab489383fd9bc,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,536.0,4.74,17031060900.0,17031081201.0,6.0,8.0,14.25,2.95,0.0,0.0,17.7,Credit Card,City Service,41.949829346,-87.64396537,POINT (-87.6439653703 41.949829346),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
4545015e34bd7a1571af5834b20ee6f0da67358a,d5dc4a704805faed89d18144387c3f5f9150df85c6ea5d15f988362001bac1e33fb467a0d76feab795533fbaffe2c25d7b3143001877fdc143f4ff3e24ae29aa,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,936.0,0.8,17031081500.0,17031081800.0,8.0,8.0,11.0,10.0,0.0,0.0,21.0,Mobile,Sun Taxi,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
4341f0493e00b5bb8e0f18f0e5ef087be0e3baaa,4136627ef25b9fad79910c55679c02d8e1f2a42925d29c89625b9a1b45192d184a2a2d368927e2eeccd104c0c21efb24cbe8a9d1c27bc3513911181e1c9ac216,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,420.0,0.0,17031839100.0,17031081700.0,32.0,8.0,6.0,0.0,0.0,2.0,8.0,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
4333cdaad03f7a4d15e8ea08efa139e9ff467afb,6b8bec9d4caa49041a1f5d31240ff8fa2e4c571aec89212efffdb018e288409c56b8659ff555e920b65af1f26b23cffe8c63f656f9875ea1a44b393ecd40a149,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,862.0,4.45,,,8.0,6.0,15.71,3.92,0.0,0.0,19.63,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
418837296d6f507d1240b3fcabaa365c2aa6d723,4f78222d267c08ee7267810e5f3f2241dc61bf1396d036c6189ff55bcaae7cdfa05b4acffb30de62a7062274c8eb0d56ae93a1abf01e9d19abcbb7ede28380f1,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,540.0,0.4,,,8.0,8.0,7.25,0.0,0.0,2.5,9.75,Cash,"Taxicab Insurance Agency, LLC",41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
4366e5a6bced6acd86456b4eb55154fe981c4af2,093e9e4c05ea53bf75c51763839d5f5bd5d1785c11ee5ec5e805c14bcb833c9fbfd81ab2b7874a85cba14046e54062335b2221738a0bb0bf1ddcfe83a7efa382,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,796.0,1.93,,,32.0,8.0,9.75,2.0,0.0,1.0,13.25,Credit Card,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
450dd1ab38b1cd156b8e04d4fd62abe986dd50ea,b50eb90cadd2a392b75b725c90d6784b429ca6854e0947174523caaaed12df1e0828a8018739983be35007dc9b24ee0e3b1e098373528584a5a8c2e60bbb3ae6,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,388.0,0.35,,,22.0,22.0,14.57,3.64,0.0,0.0,18.21,Mobile,Medallion Leasin,41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
411096f9eff463f2de35053c2d43f17ed198e853,9254a08e0db3d3927e9cca4b40763bc6867c61350211ac81695e7282f8da382fe4a780827005bc1e361bfea4c54d655d4967405c34a156306a47fe5e6663e0c3,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,627.0,1.74,,,32.0,8.0,16.05,0.0,0.0,0.0,16.05,Mobile,5 Star Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
4dad76ecd6384b1ce8aab260a7cec35a07f29416,7f9a6d676afea5d94d661cacb40cefdd6b22f62663754236d997eb86e59a7ac8238eef593c6a4f9ed765cf644a7d1e64b946c935824fb5295bc604d6f0af8bb2,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,873.0,2.48,17031320400.0,17031081401.0,32.0,8.0,11.0,2.67,0.0,0.0,13.67,Mobile,Globe Taxi,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
4f533ebeb5014488f13ba07ab3acd32168453ccc,c3fe9312c9722befcf39d581225faa3d8dfae24c783c7443d360a6ffd567782720616e61ad54176b81d68a5611199c2fa710d69cc8427bc3d9d08bd8f9bab052,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,316.0,1.29,,,8.0,7.0,11.0,2.67,0.0,0.0,13.67,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
4f7af2408c73c5fa9a5588e3642d3d4e2870cd13,cce8f048747a1a8e42aa1ee9a448645d311ad388dbd9f1340fcbb267e82253f78d4f9e3ba1cc2934d983a74ca587224502d1fba4237fb1fb3cfa2f783398aec2,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,5.0,0.0,,,,2.0,3.25,0.0,0.0,0.0,3.25,Cash,Blue Ribbon Taxi Association,,,,42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
4a76284c1b1a1b0f54a1c385c6b401cbf3d7a024,4001d6fc76fe3a71893de1de252a2dc07252f72e7869580755891b07b9725dda84847dbb0cd96eba5d66194f6fa232c7de105592c5e13e107dc32ced89edd1b4,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,30.0,0.08,,,8.0,8.0,3.25,0.0,0.0,0.5,3.75,Cash,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
56693addc33ea3ff5a45467165fc50e944765c81,1f041942ef7c61fea34c62c89aea8231e4277ca158d54ef1a738be59f3099e32f7f6626f22cdd82e425bdff13f179feb3f1b12f34b8c1addd999239551c17d2d,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,846.0,0.0,,,24.0,6.0,15.13,5.0,0.0,0.0,20.13,Mobile,Flash Cab,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
550e80aeb0f7f0bd56f606d530921516b4c503b8,3835dded237bfc6b12d2181ec37148bd8385590f81597f643e6775df78ed87f2624ed43201cf94fdccdad7080da7a78290ff20e3c218834cc073389ebb82fb3c,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,1011.0,3.0,,,8.0,7.0,12.5,0.0,0.0,0.0,12.5,Cash,Blue Ribbon Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
559f3f7406de28f497fe2668c791429f9bb253d4,e8b60c43eaaae4c1bad2c23e45e93ad77c1e85d3a2f13d15a8ccaf2356d362920ab210c276a4cc794a29a4b7a2d38a2d095ab2554425339a57d7e2421cfeb0e6,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,1462.0,7.92,,,8.0,77.0,23.75,7.0,0.0,0.0,31.25,Credit Card,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
5232fd170f0146fc0b2f63889576ac8742ae0758,3e322894ca5260db491dcaa83bfe35f75b16a6a785ff509cf9b18dd9c593bb9adc533c0049dadd9e78ca84faeeeeb427ca3d526c4f1fda2f5151b6818a6889bf,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,16.0,0.0,,,28.0,28.0,40.0,0.0,0.0,0.0,40.0,Cash,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
5cb6e78dd5584ed7ceb664f670cdce77e5b041a2,3b58b6e6c05297a7feacac9a19e049b714eacfa1d49d4888674d1f390caa23b0768cdc5b06f764e0c18425864eabb2dbb5f3c904e4defe0ff75c099848f3dc82,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,730.0,1.24,17031320100.0,17031081700.0,32.0,8.0,30.0,0.0,0.0,0.0,30.0,Cash,City Service,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
5afeffd30cad0085a3ec9e1d4bad17c7713086dd,86b07dc8beb256766f2025da2b99b77345074852eabbdfe6aa9b7e38929276847ab4115476448a8298890d00d521a45e18bedf1cd52feb6285d1a0bf4be3f19f,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,636.0,2.0,,,8.0,28.0,9.0,2.0,0.0,1.0,12.5,Credit Card,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
5953529487c9d858adaf3979eb7e562da6cedcb8,8dd990653cc2793d96b80ae45e928afc9a590b21b491eea3f522f42a72a5d323e79997fb7b2aab3486de73e89a4c9ae8e8cc377056b9b0d3de37ab822ce2cf33,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,972.0,7.62,,,33.0,6.0,23.31,2.0,0.0,0.0,25.31,Mobile,Sun Taxi,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
5856ecbc5c11ad25ef7a552eae46778142769c49,8105e73e69f876853cb9f5053fed42a9769b84588fa29b5675a78a4f63ef4ea192b7cb6c93e9d2ceda36030b27b5d6a7692574b1b858d30203ae6e3cc9d3ac8a,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,8.0,0.01,17031081800.0,17031081800.0,8.0,8.0,3.25,2.0,0.0,7.0,12.75,Credit Card,Flash Cab,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
5933c2b5f7538b676af9259634323d6c8cefe7f1,dee6032433df09fe8d3fd4fa958380308c902dc98f81c373a00a768c284e8061429067c13eca8aff5fc783ec5fa2af94cb1aa4b19c918087bbca176d0e2bdfc5,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,1405.0,2.76,,,32.0,8.0,13.25,0.0,0.0,1.0,14.25,Cash,Medallion Leasin,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
5b7dee7022cc9af29f7c7d7368b0aa156a857a07,68e19b1900a5a4e8193b45649935a261ceb26c8e01d1dcd08bbd9b78930fbcac1a323716936fb8baa6507d24e796aac4b9458cbf484d8a56499f7a8da3e03a74,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,540.0,0.2,17031081100.0,17031061902.0,8.0,6.0,12.0,3.1,0.0,0.0,15.1,Credit Card,Taxi Affiliation Services,41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967),41.943155086,-87.640698076,POINT (-87.640698076 41.9431550855)
5e7079ed174564c722271576367d3bd0270d148d,90738dbca5b9c7c2de984bf7e96a81569178364ca8cd290127c5302ced83e35fb7258b302a01a40e0dbab2ede1f0cb03038de61188885e0cc23a12dc09ffb07c,01/01/2023 01:00:00 AM,01/01/2023 01:30:00 AM,1576.0,0.0,,,,,32.13,12.03,0.0,0.0,44.16,Mobile,Flash Cab,,,,,,
61a51d5ec4e791718f6ac19bd7a1ab441149e4b0,68e1a2ea570e86d7ca0402907273138fa5aede37ae81eee6d9ea2ea521e6de1969f9437f82acb05c8c23f92cecdc4003f0ba3535da6a5a249ecbe67bd436fd65,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,801.0,0.0,,,6.0,77.0,14.89,3.72,0.0,0.0,18.61,Mobile,5 Star Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
61e86fe79b713a797d408497d14329c39de7ac23,038482b4dcab6df410e6c7aba3b482025cb22685ead8a05dd07ea1b56f5d1ccb0dc9a769653879361a88fd81898b718bbe9e93e734c1c5658f31290e34e8fdd4,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,661.0,2.71,,,7.0,24.0,11.0,2.71,0.0,0.0,13.71,Mobile,City Service,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
5fc006adb115d5cedac13e5f049cc057a9119c92,03e900bfb7d3c874219b5768436d3145def4dbce8a7c9e55f4af45acb81bf2d4399cf700e4d42f91a9823f0060cfbc33754bc639e9f8e21ab7195ec74440fc7b,01/01/2023 01:00:00 AM,01/01/2023 01:30:00 AM,1089.0,6.98,,,6.0,32.0,14.54,3.63,0.0,0.0,18.17,Mobile,Medallion Leasin,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
6e0c0c7ea9ba907e49fd47844f94271b373717d4,f20c9c5845dab1e51799b959d378c102763d4b31d738da7ea1f7fee763a4c830854cf6025fbe42e7c37dddab03ef2cf43bc775bdd6c5a4114d307dbf415728a5,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,942.0,4.64,,,24.0,6.0,18.21,4.54,0.0,0.0,22.75,Mobile,Flash Cab,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
69f65861fb395b7d32eaa1142df16b47c214ca56,ef63da921ed08ceb44e590dbb76b0505f1300167c248767a08c80eddfdc79a5c4e4bf74abe29c17f2963c5555d0d5b27add5fe1a8b99ca06c85698745c8ce4e4,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,1105.0,5.8,,,8.0,3.0,18.18,2.27,0.0,0.0,20.45,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
6b86701b17eb9a7e47aacb598a14bad8672a1efd,d3d2542b9c37c4577b664694adfc3ad2b1efcddf4f692af357a4275738d332f2f1834ba57d245f83d0fd8ea0a996af46e929ae85ef84c87696254bc9c456c7d8,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,4.0,0.0,,,,8.0,50.0,7.58,0.0,0.0,58.08,Credit Card,Taxicab Insurance Agency Llc,,,,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
6d39e12294ccd6003bb54c947f8c6c3a32fed7fc,005a35095f423d97a46c9015d6602e614addb59fe659b2c47cb11503f74a73ea2b97ccf271355ad364d26956e7de4c7847be8abe99b136d9f899aa61d5985a2d,01/01/2023 01:00:00 AM,01/01/2023 01:15:00 AM,426.0,1.2,17031081202.0,17031839100.0,8.0,32.0,11.0,2.0,0.0,0.0,13.0,Mobile,Taxicab Insurance Agency Llc,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
6ac2bca4797444e39d8be9cee49d4e4b8bc0edb4,1a6d17595bc577385346e034ecbe0994d8f207d47d5b4c6f9fee70a1d4f37417db300370d59596dc2dd0bda2e35794bcdfd1bbead90d84a44aedd978ed269944,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,759.0,0.29,17031320100.0,17031320100.0,32.0,32.0,7.5,0.0,0.0,0.0,7.5,Cash,Flash Cab,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
745e6a5017321f51d4b5a7e751793dd0ad0a2616,1bb875f74db6b3d8bcab27f6784218036ec738c201e5334b477f2c6b93d866f9f3ef90dc9c7fe1d1c50275b7acc6087cff8011a5ced4e3b546cb6c643c85b119,01/01/2023 01:00:00 AM,01/01/2023 01:00:00 AM,331.0,1.34,,,6.0,7.0,6.5,1.9,0.0,2.5,11.4,Mobile,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
